,col1,col2,col3
0,Seated Calibration,2021-06-14 12:03:02.711072,7152383794
1,Seated Calibration,2021-06-14 12:03:03.569236,4933082033
2,Seated Calibration,2021-06-14 12:03:04.013396,9308521664
3,Seated Calibration,2021-06-14 12:03:04.410541,4069318041
4,Seated Calibration,2021-06-14 12:03:04.809690,304544234
5,Seated Calibration,2021-06-14 12:03:05.212758,9032006114
6,Seated Calibration,2021-06-14 12:03:05.611336,2747010339
7,Seated Calibration,2021-06-14 12:03:06.009416,3150744074
8,Seated Calibration,2021-06-14 12:03:06.409453,9603699001
9,Seated Calibration,2021-06-14 12:03:06.812558,1510752685
10,seated7,2021-06-14 12:03:07.115386,177662809
11,seated7,2021-06-14 12:03:07.459380,419710714
12,seated7,2021-06-14 12:03:07.767263,600796069
13,seated7,2021-06-14 12:03:08.061018,8031717103
14,seated7,2021-06-14 12:03:08.360781,5619593246
15,seated7,2021-06-14 12:03:08.661172,9482168419
16,seated7,2021-06-14 12:03:08.956257,4759676504
17,seated7,2021-06-14 12:03:09.252034,3629381491
18,seated7,2021-06-14 12:03:09.551824,5872913606
19,seated7,2021-06-14 12:03:09.850355,4933736647
20,seated7,2021-06-14 12:03:10.147786,8711348430
21,seated7,2021-06-14 12:03:10.446880,1372083419
22,seated7,2021-06-14 12:03:10.744239,8164031536
23,seated7,2021-06-14 12:03:11.038273,7252867830
24,seated7,2021-06-14 12:03:11.337335,2465077689
25,seated7,2021-06-14 12:03:11.640234,3072915549
26,seated7,2021-06-14 12:03:11.943781,8869017550
27,seated7,2021-06-14 12:03:12.239409,7321093592
28,seated7,2021-06-14 12:03:12.542216,6369202722
29,seated7,2021-06-14 12:03:12.836961,3072531022
30,seated7,2021-06-14 12:03:13.136368,2759003494
31,seated7,2021-06-14 12:03:13.440415,3571064026
32,seated7,2021-06-14 12:03:13.741003,6848372897
33,seated7,2021-06-14 12:03:14.037741,7093652778
34,seated7,2021-06-14 12:03:14.335365,8737513782
35,seated7,2021-06-14 12:03:14.631556,5178987303
36,seated7,2021-06-14 12:03:14.932214,3216061424
37,seated7,2021-06-14 12:03:15.233685,5564067831
38,seated7,2021-06-14 12:03:15.531352,7822615313
39,seated7,2021-06-14 12:03:15.830480,1996848776
40,seated7,2021-06-14 12:03:16.135334,2807592653
41,seated7,2021-06-14 12:03:16.437038,3070676188
42,seated7,2021-06-14 12:03:16.739182,8034560082
43,seated7,2021-06-14 12:03:17.036045,5575143136
44,seated7,2021-06-14 12:03:17.338561,9296633010
45,seated7,2021-06-14 12:03:17.636224,217330648
46,seated7,2021-06-14 12:03:17.936257,58010513
47,seated7,2021-06-14 12:03:18.238055,7102008887
48,seated7,2021-06-14 12:03:18.544395,1714808224
49,seated7,2021-06-14 12:03:18.845563,5206168845
50,seated7,2021-06-14 12:03:19.142108,1281192105
51,seated7,2021-06-14 12:03:19.444756,8877190348
52,seated7,2021-06-14 12:03:19.742964,1337323727
53,seated7,2021-06-14 12:03:20.047718,8049307641
54,seated7,2021-06-14 12:03:20.347467,4205780505
55,seated7,2021-06-14 12:03:20.643183,4378422246
56,seated7,2021-06-14 12:03:20.939233,9363797807
57,seated7,2021-06-14 12:03:21.238889,9581403860
58,seated7,2021-06-14 12:03:21.541798,4887922954
59,seated7,2021-06-14 12:03:21.839185,2610628163
60,seated7,2021-06-14 12:03:22.138765,6633807205
61,seated7,2021-06-14 12:03:22.442315,4825772065
62,seated7,2021-06-14 12:03:22.739664,2528085567
63,seated7,2021-06-14 12:03:23.039177,4009239742
64,seated7,2021-06-14 12:03:23.333841,6847130462
65,seated7,2021-06-14 12:03:23.641180,3301190629
66,seated7,2021-06-14 12:03:23.938478,3294752579
67,seated7,2021-06-14 12:03:24.232837,944156197
68,seated7,2021-06-14 12:03:24.533600,7439234678
69,seated7,2021-06-14 12:03:24.831257,2789838155
70,seated7,2021-06-14 12:03:25.129370,4891353333
71,seated7,2021-06-14 12:03:25.422820,5672474833
72,seated7,2021-06-14 12:03:25.721523,9917054140
73,seated7,2021-06-14 12:03:26.019815,5340239412
74,seated7,2021-06-14 12:03:26.319668,4038544682
75,seated7,2021-06-14 12:03:26.622093,1369671401
76,seated7,2021-06-14 12:03:26.917033,152698691
77,seated7,2021-06-14 12:03:27.218464,1863608345
78,seated7,2021-06-14 12:03:27.517957,9760986328
79,seated7,2021-06-14 12:03:27.816469,2966015802
80,seated7,2021-06-14 12:03:28.116170,262415150
81,seated7,2021-06-14 12:03:28.415551,9492245460
82,seated7,2021-06-14 12:03:28.718135,7803666781
83,seated7,2021-06-14 12:03:29.018579,7546815737
84,seated7,2021-06-14 12:03:29.319921,2351296502
85,seated7,2021-06-14 12:03:29.619349,4826741734
86,seated7,2021-06-14 12:03:29.923833,1441726319
87,seated7,2021-06-14 12:03:30.223013,6531269249
88,seated7,2021-06-14 12:03:30.520270,2785723218
89,seated7,2021-06-14 12:03:30.820674,5624491215
90,seated7,2021-06-14 12:03:31.121928,2717425055
91,seated7,2021-06-14 12:03:31.425294,5705542123
92,seated7,2021-06-14 12:03:31.721561,2704743607
93,seated7,2021-06-14 12:03:32.016669,8724618183
94,seated7,2021-06-14 12:03:32.321265,1504381906
95,seated7,2021-06-14 12:03:32.622711,1270370045
96,seated7,2021-06-14 12:03:32.923618,939278667
97,seated7,2021-06-14 12:03:33.225469,445181242
98,seated7,2021-06-14 12:03:33.520976,8299889168
99,seated7,2021-06-14 12:03:33.822012,8569777072
100,seated7,2021-06-14 12:03:34.121129,177351781
101,seated7,2021-06-14 12:03:34.420444,2749770132
102,seated7,2021-06-14 12:03:34.716667,5613222482
103,seated7,2021-06-14 12:03:35.014566,4724505875
104,seated7,2021-06-14 12:03:35.318236,9897003650
105,seated7,2021-06-14 12:03:35.621239,9159585351
106,seated7,2021-06-14 12:03:35.916830,4825243567
107,seated7,2021-06-14 12:03:36.218224,5781632920
108,seated7,2021-06-14 12:03:36.518741,5362647640
109,seated7,2021-06-14 12:03:36.820887,13454047
110,seated7,2021-06-14 12:03:37.119448,8342066791
111,seated7,2021-06-14 12:03:37.414366,827699630
112,seated7,2021-06-14 12:03:37.716335,3194440270
113,seated7,2021-06-14 12:03:38.017607,4102522717
114,seated7,2021-06-14 12:03:38.319367,444385963
115,seated7,2021-06-14 12:03:38.617426,7508394601
116,seated7,2021-06-14 12:03:38.917176,40792340
117,seated7,2021-06-14 12:03:39.220760,9126583220
118,seated7,2021-06-14 12:03:39.520153,4084888209
119,seated7,2021-06-14 12:03:39.817601,7710170575
120,seated7,2021-06-14 12:03:40.121311,4572500080
121,seated7,2021-06-14 12:03:40.422575,740133715
122,seated7,2021-06-14 12:03:40.724033,3462295387
123,seated7,2021-06-14 12:03:41.020305,9423703137
124,seated7,2021-06-14 12:03:41.318839,7500661561
125,seated7,2021-06-14 12:03:41.619242,3218659152
126,seated7,2021-06-14 12:03:41.921355,6374780292
127,seated7,2021-06-14 12:03:42.222530,9384066620
128,seated7,2021-06-14 12:03:42.520827,9271854956
129,seated7,2021-06-14 12:03:42.824555,6808441190
130,seated7,2021-06-14 12:03:43.120326,1757975713
131,seated7,2021-06-14 12:03:43.423919,5042287797
132,seated7,2021-06-14 12:03:43.726101,6689148083
133,seated7,2021-06-14 12:03:44.032825,1731230519
134,seated7,2021-06-14 12:03:44.334856,4879416232
135,seated7,2021-06-14 12:03:44.636927,6118005996
136,seated7,2021-06-14 12:03:44.933226,8791465106
137,seated7,2021-06-14 12:03:45.234540,9554265837
138,seated7,2021-06-14 12:03:45.535714,5168752253
139,seated7,2021-06-14 12:03:45.834483,871353288
140,seated7,2021-06-14 12:03:46.133227,6345177683
141,seated7,2021-06-14 12:03:46.433140,7462415781
142,seated7,2021-06-14 12:03:46.734314,9109909846
143,seated7,2021-06-14 12:03:47.033899,1036018985
144,seated7,2021-06-14 12:03:47.331763,4973966672
145,seated7,2021-06-14 12:03:47.626755,8682350845
146,seated7,2021-06-14 12:03:47.928917,4914727886
147,seated7,2021-06-14 12:03:48.233336,6673083570
148,seated7,2021-06-14 12:03:48.534680,8049789408
149,seated7,2021-06-14 12:03:48.833980,6510565063
150,seated7,2021-06-14 12:03:49.140786,2672759747
151,seated7,2021-06-14 12:03:49.442586,6099999359
152,seated7,2021-06-14 12:03:49.745308,6566541607
153,seated7,2021-06-14 12:03:50.042683,2486362002
