,col1,col2,col3
0,Seated Calibration,2021-06-14 12:03:01.976081,9617668468
1,Seated Calibration,2021-06-14 12:03:02.783607,9107632930
2,Seated Calibration,2021-06-14 12:03:03.196496,6066712165
3,Seated Calibration,2021-06-14 12:03:03.589104,1565348980
4,Seated Calibration,2021-06-14 12:03:03.986613,8809557873
5,Seated Calibration,2021-06-14 12:03:04.385936,20560870
6,Seated Calibration,2021-06-14 12:03:04.783946,6313191087
7,Seated Calibration,2021-06-14 12:03:05.180365,6433923225
8,Seated Calibration,2021-06-14 12:03:05.581494,2371180823
9,Seated Calibration,2021-06-14 12:03:05.981177,3940239186
10,seated7,2021-06-14 12:03:06.282900,8678519172
11,seated7,2021-06-14 12:03:06.631004,7349905162
12,seated7,2021-06-14 12:03:06.925028,1750087346
13,seated7,2021-06-14 12:03:07.224536,6175678220
14,seated7,2021-06-14 12:03:07.525472,1270543749
15,seated7,2021-06-14 12:03:07.824092,6270663428
16,seated7,2021-06-14 12:03:08.120835,3323362792
17,seated7,2021-06-14 12:03:08.425074,5507717660
18,seated7,2021-06-14 12:03:08.725548,3826651592
19,seated7,2021-06-14 12:03:09.023116,2939194211
20,seated7,2021-06-14 12:03:09.324108,1637602563
21,seated7,2021-06-14 12:03:09.617804,8275339944
22,seated7,2021-06-14 12:03:09.918942,237078321
23,seated7,2021-06-14 12:03:10.216694,555703555
24,seated7,2021-06-14 12:03:10.515887,8844841394
25,seated7,2021-06-14 12:03:10.816638,2228378136
26,seated7,2021-06-14 12:03:11.116407,6039356283
27,seated7,2021-06-14 12:03:11.410930,7812550189
28,seated7,2021-06-14 12:03:11.710422,5606295736
29,seated7,2021-06-14 12:03:12.010369,589329170
30,seated7,2021-06-14 12:03:12.310323,5241586978
31,seated7,2021-06-14 12:03:12.607587,5871475535
32,seated7,2021-06-14 12:03:12.908182,149842681
33,seated7,2021-06-14 12:03:13.203106,7638256257
34,seated7,2021-06-14 12:03:13.505952,4720411084
35,seated7,2021-06-14 12:03:13.800983,6006401958
36,seated7,2021-06-14 12:03:14.096670,5809198836
